university_name,location,course_url,course_or_degree_name,degree_program,ucas_tariff,ucas_tariff_link,ucas_relevant_qualification,a_levels_overall,mandatory_subject_of_a_levels,a_levels_mandatory_minimum_grades,o_levels_overall,mandatory_subject_of_o_levels,o_levels_mandatory_minimum_grades,btec_or_cambridge_technical,btec,btec_extended_diploma,btec_national_diploma,btec_national_extended_diploma,apprenticeship,access_to_higher_educational_diploma,IB_or_international_baccalaureate_points,points_required_from_higher_level_IB_subjects,portfolio_submission,gcse_overall,mandatory_subject_of_gcse,gcse_mandatory_minimum_grades,t_level,t_level_main_subject_grades,t_level_main_subject,t_level_core_subject_grade,bachelors_degree,relevant_work_experience,eligibility_for_SQE,additional_requirements_for_non_UK_degree,cache_technical_level_3,scottish_irish_leaving_certificate,nvq_level,foundation_diploma,ual_extended_diploma,ptlls_or_city_and_guilds,schooling_duration,accreditation_of_prior_experiential_learning_or_APEL,higher_national_diploma_or_HND,higher_national_certificate_or_HNC,foundation_degree,certificate_of_higher_education_or_CertHE,professional_registration,masters_degree,research,recognised_international_foundation_course,year_1_bachelor’s_degree,auditions,interview,ielts,ielts_individual_component,ol_english,al_english,duolingo_overall,duolingo_individual_component,a_UK_bachelors_degree_as_proof_of_english_proficiency,a_bachelors_degree_completed_in_the_english_medium_as_proof_of_english_proficiency,toefl,pte,additional_requirements,url,source_file
University of Worcester,Worcester,https://www.worc.ac.uk/courses/social-work-ma,social-work-ma,Master's,None,None,2:2 Honours degree or above in a relevant degree,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,GCSE English Language & Maths grade C/4 or above,"English Language, Maths",C/4,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Social Work England register,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,International students: Interview,https://www.worcester.ac.uk/courses/social-work-ma,worcester.xlsx
Birmingham Metropolitan College,Sutton Coldfield,https://www.bmet.ac.uk/courses/sports-performance-coaching-fdsc,sports-performance-coaching-fdsc,Foundation,32,None,"UCAS Relevant Qualification: ""A Levels (including PE or Sport) or BTEC Level 3 in a relevant Sport pathway.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Additional Requirements: DBS Check: ""Required""",https://www.worcester.ac.uk/courses/sports-performance-coaching-fdsc,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/psychology-with-politics-bsc-hons,psychology-with-politics,Bachelor's,112 UCAS tariff points,//www.ucas.com,"A Levels, GCSE English and Maths",BBC,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,C/4,"English, Maths",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Entry requirements: 112 UCAS tariff points (for example, BBC at A Level)",https://www.worcester.ac.uk/courses/psychology-with-politics-bsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,understanding-domestic-and-sexual-violence,Postgraduate,None,None,"A relevant first degree gained at a 2.1 (or equivalent level) in a health related or social science discipline, or similar subject discipline; or a relevant professional qualification and experience, including but not exclusively, Social Work, Police, Probation, Health and Education; or Current or past experience (a minimum of six months) of working with victims or perpetrators of Domestic and Sexual Violence.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2.1 (or equivalent level),Minimum of six months working with victims or perpetrators of Domestic and Sexual Violence,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/understanding-domestic-and-sexual-violence-pg-cert-continuing-professional-development-cpd-modules-online,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/applied-health-and-social-care-ba-hons-top-up-degree,applied-health-and-social-care-ba-hons-top-up-degree,Bachelor's,None,None,"A Foundation degree, DipHE, HND or equivalent qualification in health, care or welfare or related subject",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Non-standard entry routes will be considered. We encourage applications from candidates who can provide evidence of their ability to work at Level 6 and substantial experience of working within health, education, care or social welfare. If your qualification is not listed, please contact Admissions for advice.",https://www.worcester.ac.uk/courses/applied-health-social-care-ba-hons-top-up-degree,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/occupational-therapy-bsc-hons,occupational-therapy-bsc-hons,Bachelor's,120,https://www.ucas.com,"UCAS Relevant Qualification: ""A-levels, BTEC National Extended Diploma, T-levels, Access to HE Diplomas""",BBB,None,None,None,None,None,DDM,None,None,None,None,None,None,None,None,None,None,None,None,Merit,None,"Education and Childcare, Health, Healthcare Sciences or Science",None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/occupational-therapy-bsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/project-management-msc.html,project-management,Master's,None,None,"UCAS Relevant Qualification: ""A second class honours degree in any subject (or International students holding a qualification recognised as equivalent by the University).""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/project-management-msc,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/international-sport-management-msc,international-sport-management,Master's,None,None,"A 2:1 degree classification in either a sport or science (e.g., biology, physiology, psychology) discipline.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Upper,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/international-sport-management-sport-msc,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/criminology-and-psychology-ba-bsc-hons,criminology-and-psychology-ba-bsc-hons,Bachelor's,112 UCAS Tariff points,//www.ucas.com,A minimum of 2 A Levels (or equivalent Level 3 qualifications) and 4 GCSEs (Grade C/4 or above) including Maths and English.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4 GCSE's (Grade C/4 or above) that must include Maths and English,"Mathematics, English",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/criminology-and-psychology-babsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/film-studies-mphil-phd,film-studies-mphil-phd,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award or Research or professional experience which has resulted in appropriate evidence of achievement,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,"Research or professional experience at postgraduate level which has resulted in published work, written reports or other appropriate evidence of achievement",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,Required,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,Enhanced DBS check may be required for research involving vulnerable adults and/or children.,https://www.worcester.ac.uk/courses/film-studies-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,pgce-secondary-business,Postgraduate Certificate in Education,None,None,"Honours degree, normally 2:2 or higher from a United Kingdom higher education institution or equivalent qualification, in a relevant subject area.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"GCSE grade C/4 in English Language or English Literature and Mathematics, or equivalent qualifications.","English Language, English Literature, Mathematics",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,"Trainees who begin courses before providing evidence of the required GCSE standard (or equivalent) will not be eligible for financial incentives, such as bursaries or grants until they achieve the required standard.",https://www.worcester.ac.uk/courses/pgce-secondary-business-with-economics,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/nursing-adult-bsc-hons,nursing-adult-bsc-hons,Bachelor's,112,//www.ucas.com,"A-levels, BTEC National Extended Diploma, T-level, Access to HE Diplomas",BBC,None,None,None,None,None,DMM,Pass (96 UCAS points),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Mature students welcome, International students, Additional entry requirements for this course.",https://www.worcester.ac.uk/courses/adult-nursing-bsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/sports-coaching-and-physical-education-fdsc,sports-coaching-and-physical-education-fdsc,Foundation,72 UCAS Tariff points,//www.ucas.com,"1 A Level (or equivalent Level 3 qualification), Access to Higher Education Diploma and relevant vocational qualifications or experience",Required,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Enhanced Disclosure & Barring Service (DBS) check is required for this course.,https://www.worcester.ac.uk/courses/sports-coaching-and-physical-education-fdsc,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/international-management-msc,international-management-msc,Master's,None,None,UCAS Relevant Qualification: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/international-management-msc-2021,worcester.xlsx
University of Worcester,Birmingham,https://www.bmet.ac.uk/courses/criminology-fda,criminology-fda,Foundation,32 UCAS tariff points,None,At least 32 UCAS tariff points from a minimum of 1 A Levels (or equivalent Level 3 qualifications).,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4 GCSE's (Grade C/4 or above) that must include Maths and English,"Maths, English",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/criminology-fda,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,early-years-0-8-foundation-degree-htq,Foundation,32,None,"UCAS Relevant Qualification: ""Acceptable qualifications include a minimum of 1 A Level or an equivalent Level 3 qualification, for example the CACHE Diploma or EdExcel BTEC National Diploma in Children's Care, Learning and Development""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Minimum of four GCSEs at Grade C/4 or above,English Language or English Literature,C or 4,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Additional Requirements:
DBS Check: ""A current Enhanced Disclosure and Barring Service check (DBS) is required.""
Prohibition List: ""You will also be subject to the usual prohibition list and criminal record checks.""
Certificate of Good Conduct: ""If you have lived, studied or worked overseas for three months or more in the last five years a Certificate of Good Conduct from the country of residence will be required.""",https://www.worcester.ac.uk/courses/early-years-0-8-foundation-degree-flexible-distributed-learning-pathway,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,professional-practice-ba-hons-top-up-degree,Bachelor's,None,None,"UCAS Relevant Qualification: ""120 credits at Level 4 HE, 120 credits at Level 5 HE""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Accepted,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/professional-practice-ba-hons-top-up-degree,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/media-and-film-studies-and-filmmaking-ba-hons,media-and-film-studies-and-filmmaking-ba-hons,Bachelor's,104 UCAS Tariff points,//www.ucas.com,T Levels may be used to meet the entry tariff requirements for this course.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/media-film-studies-and-filmmaking-ba-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/forensic-and-applied-biology-bsc-hons,forensic-and-applied-biology-bsc-hons,Bachelor's,96-104 UCAS tariff points,//www.ucas.com,"A2 Biology and A2 another science, maths or statistics; BTEC in Applied Science or equivalent; Access to Higher Education (with at least 15 credits of Biological Sciences gained); T Levels may be used to meet the entry tariff requirements for this course.","96 UCAS Tariff points MUST include A2 Biology and A2 another science, maths or statistics.",A2 Biology,None,None,None,None,BTEC in Applied Science or equivalent,Pass (96 UCAS points),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,"International Students – Making an Application: If you are applying as an EU or Non-EU student you are strongly advised to apply online through the Universities & Colleges Admissions Service (UCAS). If you are using The Common Application, you can add the University of Worcester to your list of colleges via this link and complete the application there. Further information can be found here “Making an International Application”. Mature Students: We welcome applicants who hold alternative qualifications/experience and mature students who can demonstrate the ability to benefit from the course and show their potential to complete the course successfully. Although recent preparatory study at an appropriate level (e.g. an Access to Higher Education Diploma) is recommended, students may be considered on the basis of prior evidenced professional/work experience and/or other assessment procedures, and the assessment of personal suitability.",https://www.worcester.ac.uk/courses/forensic-and-applied-biology-bsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/nursing-adult-bsc-hons-with-foundation-year,nursing-adult-bsc-hons-with-foundation-year,Bachelor's,32,None,1 A-level (grade C or above) or an equivalent qualification,C,None,C,None,None,None,None,None,None,None,None,None,None,None,None,None,GCSE English and Mathematics at grade C/4 or above,"English, Mathematics",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Mature students welcome, A clear commitment to pursuing a career in nursing, To be at least 18 years old, Applicants who do not meet the minimum UCAS points requirement will be required to demonstrate and provide evidence of working in a healthcare setting and complete a written assignment task to assess their readiness for the course.",https://www.worcester.ac.uk/courses/nursing-adult-bsc-hons-with-foundation-year,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/creative-writing-and-english-literature-ba-hons,creative-writing-and-english-literature-ba-hons,Bachelor's,104 UCAS Tariff points,//www.ucas.com,"A minimum of 2 A Levels, including a minimum grade of C at A2 English.",Required,English,C,None,None,None,None,None,None,None,None,None,None,None,None,None,4 GCSEs (Grade C/4 or above),None,C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/creative-writing-and-english-literature-ba-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,psychology,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award; Research or professional experience which has resulted in appropriate evidence of achievement.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,"Research or professional experience at postgraduate level which has resulted in published work, written reports or other appropriate evidence of achievement.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,Required,None,None,None,None,6.5,6.0,None,None,None,None,Accepted,Accepted,None,None,None,https://www.worcester.ac.uk/courses/psychology-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/geography-with-international-year-abroad-bsc-hons,geography-with-international-year-abroad,Bachelor's,112,//www.ucas.com,"A-levels, BTEC National Extended Diploma, T-levels, Access to HE Diplomas",BBC,None,None,None,None,None,DMM,Pass (112 UCAS points),None,None,None,None,None,None,None,None,None,None,None,Merit,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"UCAS tariff points required: 112
Typical Offer Qualification Grade: A-level BBC
BTEC National Extended Diploma: DMM
T-level: Merit
We do accept Access to HE Diplomas and other qualifications which may not exactly match the combinations above.",https://www.worcester.ac.uk/courses/geography-with-international-year-abroad-bsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/pgce-secondary-religious-education,pgce-secondary-religious-education,Postgraduate,None,None,"Honours degree, normally 2:2 or higher from a United Kingdom higher education institution or equivalent qualification, in a relevant subject area.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"GCSE grade C/4 in English Language or English Literature, Mathematics and Science, or equivalent qualifications.","English Language, English Literature, Mathematics, Science",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,"Honours degree, normally 2:2 or higher from a United Kingdom higher education institution or equivalent qualification, in a relevant subject area. Applicants with a 3rd class degree will be considered on an individual basis. Trainees who begin courses before providing evidence of the required GCSE standard (or equivalent) will not be eligible for financial incentives, such as bursaries or grants until they achieve the required standard.",https://www.worcester.ac.uk/courses/pgce-secondary-religious-education,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/subject-knowledge-enhancement,subject-knowledge-enhancement,Bachelor's,None,None,UCAS Relevant Qualification: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/subject-knowledge-enhancement,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/master-of-business-administration,master-of-business-administration,Postgraduate,None,None,An honours degree at 2:2 level or above in any subject (or International students holding a qualification recognised as equivalent by the University).,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,"Entry to the master of business administration requires all applicants to complete an application form which gives a variety of information about the student's work experience, qualifications and motivation. These will be checked by the Admission tutor. Where information on the form is insufficient for a decision to be made the applicant will be requested to attend an interview with the Admission Tutor.",https://www.worcester.ac.uk/courses/mba-master-of-business-administration-2021,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,social-work-practice-education-pg-award,Postgraduate,None,None,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bachelors Degree required,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/social-work-practice-education-pg-award,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,creative-media,Master's,None,None,"UCAS Relevant Qualification: ""A first or second-class Honours Degree in a relevant, cognate discipline or Professional qualifications in an appropriate area or Relevant professional experience""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,6.5,5.5,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/creative-media-ma,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/filmmaking-and-screenwriting-ba-hons,filmmaking-and-screenwriting-ba-hons,Bachelor's,104 UCAS Tariff points,//www.ucas.com,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/filmmaking-and-screenwriting-ba-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,business-psychology,Master's,None,None,"2:2 Honours degree in a Psychology (non-BPS accredited) degree or a related subject (e.g. Business Management, Human Resource Management). Applications from those with a nonrelated subject will also be considered.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/occupationalbusiness-psychology-msc,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/digital-business-ba-hons,digital-business,Bachelor's,112 UCAS tariff points,//www.ucas.com,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",BBC,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/digital-business-ba-hons,worcester.xlsx
Birmingham Metropolitan College,Birmingham,https://www.bmet.ac.uk/courses/dental-technology-fdsc,dental-technology-fdsc,Foundation,32 UCAS tariff points,//www.ucas.com,A minimum of 1 A Level (or equivalent Level 3 qualification) and a maximum of 3 A levels,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4 GCSEs (Grade C/4 or above) including English and Mathematics,"English, Mathematics",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,6.5,None,None,None,None,None,None,None,None,Students will be required to sit an English diagnostic assessment equivalent to Level 2. T Levels may be used to meet the entry tariff requirements for this course.,https://www.worcester.ac.uk/courses/dental-technology-fdsc,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/cultural-studies-ma,cultural-studies-ma,Master's,None,None,"UCAS Relevant Qualification: A good honours degree (2.2 or above) and a significant interest in education and/or equivalent professional qualifications, experience and evidence of continuing professional development",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,Accepted,Accepted,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/cultural-studies-ma,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,plant-biology,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award or Research or professional experience which has resulted in appropriate evidence of achievement.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,"Research or professional experience at postgraduate level which has resulted in published work, written reports or other appropriate evidence of achievement.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,Required,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/plant-biology-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/environmental-management-and-sustainability-bsc-hons,environmental-management-and-sustainability,Bachelor's,104-120 UCAS tariff points,None,"A minimum of two A levels including at least one from Biology, Chemistry, Environmental Science, Environmental Studies, Geography, Geology, Maths, and Physics. T Levels may also be used to meet the entry tariff requirements.",BCC - BBB,"Biology, Chemistry, Environmental Science, Environmental Studies, Geography, Geology, Maths, Physics",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,Non-standard entry via the exploratory essay route is also available. Applicants whose first language is not English are required to provide a language test certificate as evidence of their proficiency.,https://www.worcester.ac.uk/courses/environmental-management-and-sustainability-bsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/education-studies-ba-hons,education-studies,Bachelor's,88 UCAS tariff points,None,"A combination of acceptable qualifications such as A levels, T Levels, Cache Diplomas, and BTEC qualifications.",CCD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Enhanced Disclosure & Barring Service (DBS) check is required for some modules on the course.,https://www.worcester.ac.uk/courses/education-studies-ba-hons.aspx,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,creative-media,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award or Research or professional experience which has resulted in appropriate evidence of achievement,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,"Research or professional experience at postgraduate level which has resulted in published work, written reports or other appropriate evidence of achievement",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,Required,None,None,None,None,6.5,6.0,None,None,None,None,Accepted,Accepted,None,None,None,https://www.worcester.ac.uk/courses/creative-media-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,design-and-technology-food,PGCE,None,None,"Honours degree, normally 2:2 or higher from a United Kingdom higher education institution or equivalent qualification, in a relevant subject area.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"GCSE grade C/4 in English Language or English Literature and Mathematics, or equivalent qualifications.","English Language, English Literature, Mathematics",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/pgce-secondary-design-and-technology-food,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/criminology-with-politics-ba-hons,criminology-with-politics-ba-hons,Bachelor's,112 UCAS Tariff points,//www.ucas.com,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/criminology-with-politics-ba-hons,worcester.xlsx
